鄉鎮市區,交易標的,土地區段位置/建物區段門牌,土地移轉總面積(平方公尺),都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位類別,車位移轉總面積(平方公尺),車位總價(元),備註,編號
The villages and towns urban district,transaction sign,land sector position/building sector house number plate,land shifting total area (square meter),the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year, month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price (Yuan),the unit price (a Yuan/square meter),the berth category,berth shifting total area (square meter),the berth total price (Yuan),the note,serial number
板橋區,房地(土地+建物),新北市板橋區樂群路151~180號,23.7,住,,,1011001,土地1建物1車位0,五層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070104,141.86,3,2,2,有,有,7783195,54865,,0.0,0,向政府機關申購之案件。,RPPTMLNKPHNFFAF68CA
板橋區,房地(土地+建物)+車位,新北市板橋區樂群路151~180號,24.36,住,,,1011101,土地1建物1車位1,九層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070104,173.5,3,2,2,有,有,9243195,53275,坡道平面,31.65,0,向政府機關申購之案件。,RPQTMLNKPHNFFAF78CA
板橋區,房地(土地+建物)+車位,新北市板橋區合宜一路181~210號,24.36,住,,,1011012,土地1建物1車位1,十層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070104,173.5,3,2,2,有,有,9163195,52814,坡道平面,31.65,0,向政府機關申購之案件。,RPUTMLNKPHNFFAF56CA
板橋區,房地(土地+建物)+車位,新北市板橋區合宜一路181~210號,13.83,住,,,1011012,土地1建物1車位1,十七層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070104,110.47999999999999,2,2,1,有,有,5696208,51559,坡道平面,31.65,0,向政府機關申購之案件。,RPWTMLNKPHNFFAF76CA
板橋區,房地(土地+建物)+車位,新北市板橋區樂群路121~150號,32.92,住,,,1010830,土地1建物1車位2,九層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070104,251.57999999999998,4,2,2,有,有,13146849,52257,坡道平面,63.3,0,向政府機關申購之案件。,RPOUMLNKPHNFFAF68CA
板橋區,房地(土地+建物)+車位,新北市板橋區樂群路121~150號,25.02,住,,,1010926,土地1建物1車位1,十二層,二十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070104,179.54000000000002,3,2,2,有,有,9608530,53517,坡道平面,31.65,0,向政府機關申購之案件。,RPRUMLNKPHNFFAF98CA
板橋區,房地(土地+建物),新北市板橋區樂群路151~180號,23.7,住,,,1010924,土地1建物1車位0,六層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070104,141.86,3,2,2,有,有,7783195,54865,,0.0,0,向政府機關申購之案件。,RPTUMLNKPHNFFAF56CA
板橋區,房地(土地+建物)+車位,新北市板橋區樂群路151~180號,24.36,住,,,1060521,土地1建物1車位1,十九層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070104,173.5,3,2,2,有,有,9163195,52814,坡道平面,31.65,0,向政府機關申購之案件。,RPUUMLNKPHNFFAF66CA
板橋區,房地(土地+建物)+車位,新北市板橋區樂群路151~180號,24.36,住,,,1011201,土地1建物1車位1,三層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070104,173.5,3,2,2,有,有,9243195,53275,坡道平面,31.65,0,向政府機關申購之案件。,RPWUMLNKPHNFFAF86CA
板橋區,房地(土地+建物),新北市板橋區樂群路151~180號,24.36,住,,,1060530,土地1建物1車位0,九層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070104,147.62,3,2,2,有,有,8156456,55253,,0.0,0,向政府機關申購之案件。,RPXUMLNKPHNFFAF96CA
板橋區,房地(土地+建物),新北市板橋區合宜一路151~180號,13.17,住,,,1060527,土地1建物1車位0,九層,二十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070104,80.6,2,2,1,有,有,4415658,54785,,0.0,0,向政府機關申購之案件。,RPOVMLNKPHNFFAF78CA
土城區,房地(土地+建物),新北市土城區青雲路483巷13弄31~60號,24.09,住,,,1070522,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720820,88.34,3,2,1,有,無,5680000,64297,,0.0,0,,RPQOMLSKPHNFFAF78CA
板橋區,房地(土地+建物)+車位,新北市板橋區合宜路31~60號,26.34,住,,,1060510,土地1建物1車位2,七層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070104,211.99,3,2,1,有,有,10950745,51657,坡道平面,63.3,0,土地及建物分次登記案件。*向政府機關申購之案件。,RPRNMLSKPHNFFAF78CA
板橋區,房地(土地+建物),新北市板橋區合宜路31~60號,13.17,住,,,1010921,土地1建物1車位0,十七層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070104,78.83,2,2,1,有,有,4316208,54753,,0.0,0,土地及建物分次登記案件。*向政府機關申購之案件。,RPTRMLSKPHNFFAF76CA
板橋區,房地(土地+建物),新北市板橋區合宜路31~60號,13.17,住,,,1060503,土地1建物1車位0,二十一層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070104,78.83,2,2,1,有,有,4316208,54753,,0.0,0,土地及建物分次登記案件。*向政府機關申購之案件。,RPURMLSKPHNFFAF86CA
板橋區,房地(土地+建物),新北市板橋區合宜路31~60號,23.7,住,,,1060510,土地1建物1車位0,十三層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070104,141.86,3,2,1,有,有,7783195,54865,,0.0,0,土地及建物分次登記案件。*向政府機關申購之案件。,RPVRMLSKPHNFFAF96CA
板橋區,房地(土地+建物)+車位,新北市板橋區合宜路31~60號,24.36,住,,,1040110,土地1建物1車位1,十八層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070104,173.5,3,2,1,有,有,9243195,53275,坡道平面,31.65,0,土地及建物分次登記案件。*向政府機關申購之案件。,RPXRMLSKPHNFFAF17CA
板橋區,房地(土地+建物)+車位,新北市板橋區合宜路1~30號,24.36,住,,,1011005,土地1建物1車位1,九層,二十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070104,173.5,3,2,1,有,有,9163195,52814,坡道平面,31.65,0,土地及建物分次登記案件。*向政府機關申購之案件。,RPOSMLSKPHNFFAF98CA
土城區,房地(土地+建物),新北市土城區中央路三段181~210號,6.84,商,,,1070602,土地2建物1車位0,五層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831231,90.64999999999999,2,1,1,有,有,7730000,85273,,0.0,0,,RPWVMLKLPHNFFAF76CA
板橋區,房地(土地+建物)+車位,新北市板橋區南雅南路二段91~120號,19.32,住,,,1070412,土地2建物1車位2,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000602,220.07,3,2,2,有,有,29310000,171833,坡道平面,73.94,4200000,1.土地款(含車位)2052萬元，建物款(含車位)879萬元。2.二個停車位未拆分單價。,RPTNMLMLPHNFFAF48CA
新莊區,房地(土地+建物),新北市新莊區建國一路31~60號,893.92,工,,,1070417,土地5建物1車位0,一層，二層，三層，四層，五層，騎樓，停車場,五層,廠辦,見其他登記事項,鋼筋混凝土造,0740529,2651.19,0,0,0,無,無,229000000,86376,,0.0,0,所有權人共3人，頂樓增建。,RPRNMLNJPHNFFBF28CA
林口區,房地(土地+建物)+車位,新北市林口區中山路541~570號,60.7,商,,,1070528,土地1建物1車位7,一層，二層，夾層,十五層,店面(店鋪),見其他登記事項,鋼筋混凝土造,0970111,689.44,0,0,0,有,有,58880000,85403,坡道平面,0.0,0,,RPUNMLNJPHNFFBF58CA
林口區,房地(土地+建物),新北市林口區中正路57巷1~30號,30.29,商,,,1070530,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701109,83.97,3,2,1,有,無,4160000,49542,,0.0,0,,RPVPMLNJPHNFFBF88CA
五股區,房地(土地+建物),新北市五股區自強路90巷61~90號,86.36,住,,,1070601,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0690806,102.28,4,2,4,有,無,12200000,119280,,0.0,0,,RPXPMLNJPHNFFBF09CA
新莊區,房地(土地+建物)+車位,新北市新莊區中平路271~300號,20.78,住,,,1070524,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860718,158.55,3,2,2,有,有,12600000,79470,坡道平面,0.0,0,增建或占用範圍:陽台外移,RPWQMLNJPHNFFBF09CA
